,tconst,title,released_date,actor,dombox,adj_dombox,CRev,WICAR
6577,tt2460506,Mi America,2015-10-16 00:00:00, Michael Brainard,3330,3330,0,0
11,tt1216475,Cars 2,2011-06-24 00:00:00, Michael Caine,191450875,221146280,0,0
274,tt1397514,Journey 2: The Mysterious Island,2012-02-10 00:00:00, Michael Caine,103860290,119517619,103860290,12833106.62
741,tt4116284,The Lego Batman Movie,2017-02-10 00:00:00, Michael Cera,175750384,179473080,0,0
5531,tt1904996,Parker,2013-01-25 00:00:00, Michael Chiklis,17616641,19848511,0,0
453,tt2247476,When the Game Stands Tall,2014-08-22 00:00:00, Michael Chiklis,30127963,33778718,30127963,5667128.481
1710,tt1470020,Redemption Road,2010-04-17 00:00:00, Michael Clarke Duncan,29384,33938,0,0
3021,tt3760922,My Big Fat Greek Wedding 2,2016-03-25 00:00:00, Michael Constantine,59689605,63208873,0,0
6114,tt0326592,The Overnight,2010-12-01 00:00:00, Michael David Lally,1109808,1205905,0,0
5508,tt1987632,Rush,, Michael DeMarco,26947624,30361644,0,0
1223,tt1027718,Wall Street: Money Never Sleeps,2010-09-24 00:00:00, Michael Douglas,52474616,60921099,0,0
2140,tt1204975,Last Vegas,2013-11-01 00:00:00, Michael Douglas,63914167,72007099,63914167,6185362.706
2619,tt0478970,Ant-Man,2015-07-17 00:00:00, Michael Douglas,180202163,195806853,244116330,33888670.33
5060,tt1496025,Underworld: Awakening,2012-01-20 00:00:00, Michael Ealy,62321039,71716168,0,0
5564,tt1826590,About Last Night,2014-02-14 00:00:00, Michael Ealy,48637684,54531349,48637684,7319073.768
2690,tt3862750,The Perfect Guy,2015-09-11 00:00:00, Michael Ealy,57027435,61965751,105665119,14530080.88
1398,tt1270798,X: First Class,2011-06-03 00:00:00, Michael Fassbender,146408305,169117288,0,0
4853,tt1506999,Haywire,2012-01-20 00:00:00, Michael Fassbender,18942396,21798025,18942396,2340545.112
5025,tt1446714,Prometheus,2012-06-08 00:00:00, Michael Fassbender,126477084,145543973,145419480,19848724.03
5152,tt2024544,12 Years a Slave,2013-11-08 00:00:00, Michael Fassbender,56671993,63751429,202091473,11220622.6
2946,tt3385516,X-Men: Apocalypse,2016-05-27 00:00:00, Michael Fassbender,155442489,164607298,357533962,29499030.03
3908,tt6565702,Dark Phoenix,2019-06-07 00:00:00, Michael Fassbender,65845974,65845974,423379936,31242650.92
438,tt6716346,The Book of Life,2017-12-25 00:00:00, Michael Franklin,50151543,56199980,0,0
2224,tt1441951,Quartet,2013-03-01 00:00:00, Michael Gambon,18388357,20717996,0,0
3905,tt3387520,Scary Stories to Tell in the Dark,2019-08-09 00:00:00, Michael Garza,68947075,68947075,0,0
6681,tt2275949,Silence,2012-07-27 00:00:00, Michael Harding,7100177,7262295,0,0
1649,tt1544600,The Grace Card,2011-02-25 00:00:00, Michael Higgenbottom,2430735,2807751,0,0
4983,tt1534085,Beyond the Black Rainbow,2011-04-22 00:00:00, Michael J Rogers,56491,64999,0,0
2541,tt14224664,Labor Day,2021-05-13 00:00:00, Michael James Kozanko,13371528,14991815,0,0
7507,tt3520714,The Lighthouse,2018-07-06 00:00:00, Michael Jibson,10867104,10867104,0,0
2449,tt1234721,RoboCop,2014-02-12 00:00:00, Michael Keaton,58607007,65708710,0,0
477,tt2293640,Minions,2015-07-10 00:00:00, Michael Keaton,336045770,365145822,336045770,76576629.09
5921,tt1895587,Spotlight,2015-11-20 00:00:00, Michael Keaton,45055776,48461420,381101546,32777974.34
3302,tt2250912,Spider-Man: Homecoming,2017-07-07 00:00:00, Michael Keaton,334201140,341280092,715302686,98057077.74
6800,tt1961175,American Assassin,2017-09-15 00:00:00, Michael Keaton,36249674,37017502,751552360,55326547.86
904,tt3861390,Dumbo,2019-03-29 00:00:00, Michael Keaton,114766307,114766309,866318667,69670034.17
5151,tt2024544,12 Years a Slave,2013-11-08 00:00:00, Michael Kenneth Williams,56671993,63751429,0,0
5847,tt1742044,Jersey Boys,2014-06-20 00:00:00, Michael Lomenda,47047013,52747933,0,0
1638,tt1588337,Des hommes et des dieux,2011-03-25 00:00:00, Michael Lonsdale,3954651,4568037,0,0
6198,tt1988822,Trash,2010-11-01 00:00:00, Michael Lyons,17484,18998,0,0
3145,tt1488602,The Forest,2011-04-14 00:00:00, Michael Madsen,26594261,28162246,0,0
234,tt2388050,Flipped,2015-11-18 00:00:00, Michael Madsen,1755212,2037734,1755212,218800.0222
5450,tt2404463,The Heat,2013-06-28 00:00:00, Michael McDonald,159581587,179799176,0,0
5567,tt2911666,John Wick,2014-10-24 00:00:00, Michael Nyqvist,43037835,48249045,0,0
5741,tt3099498,Tusk,2014-09-19 00:00:00, Michael Parks,1821983,2042753,0,0
4842,tt1855199,End of Watch,2012-09-21 00:00:00, Michael Peña,41003371,47182088,0,0
2584,tt2510028,Frontera,2014-07-31 00:00:00, Michael Peña,59696,66923,59696,8982.253011
2883,tt1524575,The Vatican Tapes,2015-07-22 00:00:00, Michael Peña,1784763,1939309,1844459,408586.2898
7151,tt1413492,12 Strong,2018-01-19 00:00:00, Michael Peña,45819713,46071191,47664172,12184394.74
3593,tt5095030,Ant-Man and the Wasp,2018-07-06 00:00:00, Michael Peña,216648740,217837807,264312912,117771367.3
938,tt7547410,Dora and the Lost City of Gold,2019-08-09 00:00:00, Michael Peña,60477943,60477943,324790855,91263646.87
1357,tt1210039,Blood Done Sign My Name,2010-02-19 00:00:00, Michael Rooker,109383,126985,0,0
4286,tt1017451,The Runaways,2010-04-08 00:00:00, Michael Shannon,3573673,4148903,0,0
4637,tt1586752,Machine Gun Preacher,2011-11-02 00:00:00, Michael Shannon,538690,622239,538690,53449.92311
1862,tt1547234,Premium Rush,2012-08-24 00:00:00, Michael Shannon,20275446,23332041,20814136,2510997.968
2026,tt0770828,Man of Steel,2013-06-14 00:00:00, Michael Shannon,291045518,327918437,311859654,44349488.03
6440,tt4550098,Nocturnal Animals,2016-12-09 00:00:00, Michael Shannon,10663357,11273991,322523011,9332071.223
6763,tt5580390,The Shape of Water,2017-12-22 00:00:00, Michael Shannon,63859435,64455842,386382446,24178823.4
7150,tt1413492,12 Strong,2018-01-19 00:00:00, Michael Shannon,45819713,46071191,432202159,28774405.9
2840,tt2935476,Far from the Madding Crowd,2015-05-22 00:00:00, Michael Sheen,12236500,13296125,0,0
2972,tt1355644,Passengers,2016-12-21 00:00:00, Michael Sheen,100014699,104225320,100014699,27322042.29
3421,tt5719700,Home Again,2017-09-08 00:00:00, Michael Sheen,27020284,27592613,127034983,17994434.24
1005,tt6673612,Dolittle,2020-01-17 00:00:00, Michael Sheen,77047065,77047065,204082048,38928998.09
6990,tt2728986,Sleight,, Michael Sorrells,3930990,4014251,0,0
7010,tt4778988,LBJ,2017-11-03 00:00:00, Michael Stahl-David,2468683,2520969,0,0
6922,tt5726616,Call Me by Your Name,2018-01-19 00:00:00, Michael Stuhlbarg,18065180,18241334,0,0
1513,tt1657507,Colombiana,2011-08-26 00:00:00, Michael Vartan,36665854,42352991,0,0
7728,tt5646604,Spiral,2018-10-16 00:00:00, Michael Vlamis,23216862,23216862,0,0
1702,tt6389692,Restless,, Michael Wischniowski,163753,189145,0,0
1246,tt1212436,The Back-up Plan,2010-04-23 00:00:00, Michaela Watkins,37490007,43524519,0,0
6088,tt1921152,Truth,2013-07-01 00:00:00, Michel Duran,2541854,2761273,0,0
3529,tt6184774,Let There Be Light,2017-03-10 00:00:00, Michel Laberge,7233471,7386303,0,0
2676,tt1901018,The Visit,, Michelle Bonilla,65206105,70852664,0,0
4026,tt7094436,After,2017-12-31 00:00:00, Michelle Brown,12138565,12138565,0,0
7616,tt8367814,The Gentlemen,2020-01-24 00:00:00, Michelle Dockery,36471796,36471796,0,0
4402,tt1231583,Due Date,2010-11-05 00:00:00, Michelle Monaghan,100539043,116714476,0,0
1463,tt0945513,Source Code,2011-04-01 00:00:00, Michelle Monaghan,54712227,63198486,54712227,5428708.611
4636,tt1586752,Machine Gun Preacher,2011-11-02 00:00:00, Michelle Monaghan,538690,622239,55250917,649715.5524
2501,tt1972779,The Best of Me,2014-10-17 00:00:00, Michelle Monaghan,26766213,30008691,82017130,3291921.337
2658,tt2120120,Pixels,2015-07-24 00:00:00, Michelle Monaghan,78765986,85586762,160783116,18639210.85
6636,tt4572514,Patriots Day,2017-01-13 00:00:00, Michelle Monaghan,31886361,32585518,192669477,13428255.32
6909,tt2072233,Sleepless,2017-01-13 00:00:00, Michelle Monaghan,20783704,21223940,213453181,14193539.2
1774,tt1077368,Dark Shadows,2012-05-11 00:00:00, Michelle Pfeiffer,79727149,91746313,0,0
1899,tt1716777,People Like Us,2012-06-29 00:00:00, Michelle Pfeiffer,12431792,14305923,12431792,1920108.482
5194,tt2404311,The Family,2013-09-13 00:00:00, Michelle Pfeiffer,36918811,41596091,49350603,5840645.426
4233,tt0985694,Machete,2010-09-03 00:00:00, Michelle Rodriguez,26593646,30874247,0,0
1422,tt1217613,Battle: Los Angeles,2011-03-11 00:00:00, Michelle Rodriguez,83552429,96512004,83552429,8290318.017
5073,tt1855325,Resident Evil: Retribution,2012-09-14 00:00:00, Michelle Rodriguez,42345531,48729276,125897960,6122432.288
7166,tt4218572,Widows,2018-11-16 00:00:00, Michelle Rodriguez,42402632,42632609,168300592,6543790.87
4257,tt1120985,Blue Valentine,2011-01-28 00:00:00, Michelle Williams,9737892,11250010,0,0
327,tt1623205,Oz the Great and Powerful,2013-03-08 00:00:00, Michelle Williams,234770996,264514428,234770996,28402020.44
6369,tt4034228,Manchester by the Sea,2016-12-16 00:00:00, Michelle Williams,47695371,49781192,282466367,13116966.43
747,tt1485796,The Greatest Showman,2017-12-20 00:00:00, Michelle Williams,174340174,176066586,456806541,61991666.46
3684,tt6791096,I Feel Pretty,2018-04-20 00:00:00, Michelle Williams,48795601,49063406,505602142,45488157.68
3601,tt1270797,Venom,2018-10-05 00:00:00, Michelle Williams,213511408,214682801,719113550,133207530.8
3612,tt3104988,Crazy Rich Asians,2018-08-15 00:00:00, Michelle Yeoh,174532921,175490761,0,0
7435,tt5719748,Cold Pursuit,2019-02-08 00:00:00, Micheál Richardson,32138862,32138862,0,0
2752,tt1655441,The Age of Adaline,2015-04-24 00:00:00, Michiel Huisman,42629776,46321314,0,0
4618,tt6869532,Kill the Irishman,2017-06-30 00:00:00, Michèlle Brandes,1188194,1372489,0,0
1025,tt1228705,Iron Man 2,2010-05-07 00:00:00, Mickey Rourke,312433331,362723616,0,0
4743,tt1253864,Immortals,2011-11-11 00:00:00, Mickey Rourke,83504017,96452400,83504017,8285198.072
5310,tt2347569,Frances Ha,2013-08-23 00:00:00, Mickey Sumner,4067398,4582693,0,0
2654,tt1664775,Pixels,2010-05-28 00:00:00, Mieszko Barglik,78765986,85586762,0,0
868,tt9204088,Dog Days,2018-10-22 00:00:00, Miguel Reyes,6809080,6846450,0,0
6658,tt2093091,Criminal,2011-10-02 00:00:00, Mihir Das,14708696,15575911,0,0
2202,tt8316568,The Host,2020-01-17 00:00:00, Mike Beckingham,26623701,29996683,0,0
6478,tt4972062,Don't Think Twice,2016-07-22 00:00:00, Mike Birbiglia,4417983,4678461,0,0
552,tt9001594,Home,2020-12-15 00:00:00, Mike Bisceglia,177397510,192759330,0,0
7656,tt3108154,The Hunt,2016-04-08 00:00:00, Mike Gaba,5812500,5812500,0,0
6135,tt3787742,Brotherly Love,2014-10-29 00:00:00, Mike Gray,478595,520032,0,0
6962,tt2352196,Thank You for Your Service,2016-09-16 00:00:00, Mike Mullen,9479390,9680178,0,0
6320,tt7316906,Unfinished Business,2017-08-15 00:00:00, Mike Roa,10219501,11104466,0,0
5791,tt2076215,Happy Christmas,2011-11-04 00:00:00, Mike Stuckey,30312,33984,0,0
4407,tt1037705,The Book of Eli,2010-01-15 00:00:00, Mila Kunis,94835059,110100021,0,0
4197,tt0947798,Black Swan,2010-12-17 00:00:00, Mila Kunis,106954678,123824083,106954678,10636407.74
5012,tt1637725,Ted,2012-06-29 00:00:00, Mila Kunis,218665740,251630421,325620418,22528549.05
2737,tt1617661,Jupiter Ascending,2015-02-06 00:00:00, Mila Kunis,47482519,51594286,373102937,9948598.513
5622,tt1800246,That Awkward Moment,2014-01-31 00:00:00, Miles Teller,26068955,29227856,0,0
6627,tt2005151,War Dogs,2016-08-19 00:00:00, Miles Teller,43034523,45571815,43034523,9557102.297
3455,tt3829920,Only the Brave,2017-10-20 00:00:00, Miles Teller,18340051,18726026,61374574,9267815.48
36,tt1702443,Justin Bieber: Never Say Never,2011-02-11 00:00:00, Miley Cyrus,73013910,84338895,0,0
4309,tt1423995,Stone,2010-10-22 00:00:00, Milla Jovovich,1810078,2101432,0,0
7476,tt2274648,Hellboy,2019-04-12 00:00:00, Milla Jovovich,21903748,21903748,21903748,1881517.626
3609,tt6644200,A Quiet Place,2018-04-06 00:00:00, Millicent Simmonds,188024361,189056327,0,0
4170,tt8332922,A Quiet Place Part II,2021-05-28 00:00:00, Millicent Simmonds,159578799,159578799,159578799,81704345.09
3891,tt3741700,Godzilla: King of the Monsters,2019-05-31 00:00:00, Millie Bobby Brown,110500138,110500139,0,0
4173,tt5034838,Godzilla vs. Kong,2021-03-31 00:00:00, Millie Bobby Brown,100563133,100563133,100563133,64360405.12
7156,tt7784604,Hereditary,2018-06-08 00:00:00, Milly Shapiro,44069456,44311326,0,0
4996,tt1535616,The Divide,2012-04-20 00:00:00, Milo Ventimiglia,18000,20711,0,0
972,tt1478839,The Art of Racing in the Rain,2019-08-09 00:00:00, Milo Ventimiglia,26402818,26402818,26402818,3543726.245
185,tt14456392,You Again,2019-12-02 00:00:00, Mimi Mars,25702053,29839131,0,0
2874,tt3268668,Captive,2015-09-18 00:00:00, Mimi Rogers,2583301,2807000,0,0
4017,tt2404163,After,2013-01-30 00:00:00, Min Man Ma,12138565,12138565,0,0
7491,tt6107548,Late Night,2019-06-14 00:00:00, Mindy Kaling,15500045,15500045,0,0
2530,tt3125324,Beyond the Lights,2014-11-14 00:00:00, Minnie Driver,14618727,16388275,0,0
4138,tt1693039,Pinocchio,2013-02-20 00:00:00, Mino Caprio,1831718,1831718,0,0
2003,tt1772408,Trade of Innocents,2012-09-28 00:00:00, Mira Sorvino,15091,17358,0,0
7464,tt7734218,Stuber,2019-07-12 00:00:00, Mira Sorvino,22370452,22370452,22370452,3002511.242
45,tt1568921,Kari-gurashi no Arietti,2012-02-17 00:00:00, Mirai Shida,19192510,22085850,0,0
3438,tt2122313,Cirkeln,2015-02-18 00:00:00, Miranda Frydman,20497844,20932020,0,0
2521,tt1418377,"I, Frankenstein",2014-01-24 00:00:00, Miranda Otto,19075290,21386731,0,0
6742,tt5140878,Annabelle: Creation,2017-08-11 00:00:00, Miranda Otto,102092201,104254687,102092201,21863792.54
799,tt2674454,Churchill,2017-06-02 00:00:00, Miranda Richardson,1279681,1306784,0,0
6979,tt3881784,Stronger,2017-09-29 00:00:00, Miranda Richardson,4211129,4300327,4211129,1761413.939
2043,tt0816711,World War Z,2013-06-21 00:00:00, Mireille Enos,202706711,228343915,0,0
2463,tt1355630,If I Stay,2014-08-22 00:00:00, Mireille Enos,50474843,56591130,50474843,9494416.117
6872,tt1821406,The House,2011-09-29 00:00:00, Miroslav Krobot,25584504,26126427,0,0
3945,tt11417886,El Prófugo,2021-07-30 00:00:00, Mirta Busnelli,35388976,35388976,0,0
543,tt8601408,Dom,2018-07-15 00:00:00, Mislav Cavajda,177397510,192759330,0,0
530,tt4047846,Home,2017-01-11 00:00:00, Mistral Guidotti,177397510,192759330,0,0
7729,tt5646604,Spiral,2018-10-16 00:00:00, Mitch Westphal,23216862,23216862,0,0
250,tt1185412,Veer,2010-01-22 00:00:00, Mithun Chakraborty,237282182,273053234,0,0
3266,tt7722258,Genius,2018-08-24 00:00:00, Mithun Chakraborty,1361045,1441289,1361045,123805.7824
5137,tt6344530,Stolen,2020-02-07 00:00:00, Miwako Izumi,289773,333451,0,0
2390,tt1809398,Unbroken,2014-12-25 00:00:00, Miyavi,115637895,127804753,0,0
3142,tt14797014,HaYaar,, Mizmor Behagen,26594261,28162246,0,0
5136,tt6344530,Stolen,2020-02-07 00:00:00, Mizuki,289773,333451,0,0
3101,tt14759664,Inferno,2012-03-10 00:00:00, Moa Mannheimer,34343574,36363844,0,0
4589,tt5797456,Melancholy,2017-06-17 00:00:00, Mohammad-Reza Hedayati,3030848,3498717,0,0
6567,tt5164412,The Land,2016-08-04 00:00:00, Moises Arias,43756,46331,0,0
3934,tt6472976,Five Feet Apart,2019-03-15 00:00:00, Moises Arias,45729221,45729221,45729221,14984551.14
4204,tt1536044,Paranormal Activity 2,2010-10-22 00:00:00, Molly Ephraim,84752907,98394467,0,0
3676,tt5619332,Life of the Party,2018-05-11 00:00:00, Molly Gordon,53059911,53351128,0,0
2898,tt13589412,The Last Five Years,2020-11-26 00:00:00, Molly Lynch,147299,160053,0,0
3269,tt8919194,Genius,2018-10-26 00:00:00, Monica Chinnakotla,1361045,1441289,0,0
6580,tt1431045,Deadpool,2016-02-12 00:00:00, Morena Baccarin,363070709,384477187,0,0
3587,tt5463162,Deadpool 2,2018-05-18 00:00:00, Morena Baccarin,324591735,326372815,324591735,106945844
7432,tt8364368,Crawl,2019-07-12 00:00:00, Morfydd Clark,39014193,39014193,0,0
7125,tt8430862,Tag,2017-02-01 00:00:00, Morgan Ashton,54730625,55031008,0,0
5225,tt14489052,Side Effects,2021-04-05 00:00:00, Morgan Breyon,32172757,36248758,0,0
1155,tt1245526,RED,2010-10-15 00:00:00, Morgan Freeman,90380162,104922918,0,0
5475,tt2302755,Olympus Has Fallen,2013-03-22 00:00:00, Morgan Freeman,98927592,111460849,98927592,9574414.025
2083,tt1483013,Oblivion,2013-04-19 00:00:00, Morgan Freeman,89107235,100396339,188034827,18450030.77
2141,tt1204975,Last Vegas,2013-11-01 00:00:00, Morgan Freeman,63914167,72007099,251948994,15176188.05
2514,tt2209764,Transcendence,2014-04-18 00:00:00, Morgan Freeman,23022309,25812037,274971303,6876683.051
5824,tt2872732,Lucy,2014-07-25 00:00:00, Morgan Freeman,126573960,141911556,401545263,31203155.31
6607,tt3300542,London Has Fallen,2016-03-04 00:00:00, Morgan Freeman,62524260,66210660,464069523,20429157.76
844,tt5523010,The Nutcracker and the Four Realms,2018-11-02 00:00:00, Morgan Freeman,54858851,55159532,518928374,24768901.86
3329,tt3315656,Split,2017-03-18 00:00:00, Morgan Spector,138141585,141067655,0,0
1363,tt1152822,Freakonomics,2010-09-03 00:00:00, Morgan Spurlock,101270,117569,0,0
7754,tt7826276,Profile,2021-05-14 00:00:00, Morgan Watkins,1744740,1744740,0,0
1066,tt14593184,Salt,2019-04-02 00:00:00, Morrin Conchie,118311368,137355153,0,0
5145,tt2083355,The Best Man Holiday,2013-11-15 00:00:00, Morris Chestnut,70525195,79459931,0,0
2691,tt3862750,The Perfect Guy,2015-09-11 00:00:00, Morris Chestnut,57027435,61965751,57027435,10396127.89
6071,tt2670524,Youth,2015-08-21 00:00:00, Moshe Ivgy,2703296,2898526,0,0
6174,tt12511594,Knock Knock,2020-06-14 00:00:00, Mrityunjoy Nath,36336,39480,0,0
6172,tt12504236,Knock Knock,, Mrityunjoy Nath,36336,39480,36336,31584
863,tt5465334,Dog Days,2016-10-25 00:00:00, Muchen Tian,6809080,6846450,0,0
4079,tt13570012,The Photograph,, Muhammad Ali,20578185,20578185,0,0
5345,tt13275834,Phantom,2015-01-14 00:00:00, Muhammet Bahadir,1034589,1165656,0,0
507,tt2075392,Home,2012-09-14 00:00:00, Muhammet Uzuner,177397510,192759330,0,0
6673,tt14702520,Silence,2016-01-09 00:00:00, Muka Ray Eyiwuni,7100177,7262295,0,0
4643,tt3619854,Creature,2014-09-12 00:00:00, Mukul Dev,508714,587614,0,0
6542,tt3139764,Unsullied,2015-08-28 00:00:00, Murray Gray,510957,541081,0,0
506,tt2075392,Home,2012-09-14 00:00:00, Muzaffer Özdemir,177397510,192759330,0,0
6362,tt4094724,The Purge: Election Year,2016-07-01 00:00:00, Mykelti Williamson,79042440,83702743,0,0
7568,tt6803212,Don't Let Go,2019-08-30 00:00:00, Mykelti Williamson,5215062,5215063,5215062,1708871.844
794,tt4663548,All Saints,2017-08-25 00:00:00, Myles Moore,5802208,5925109,0,0
4602,tt6667360,Carnage: Swallowing the Past,2017-03-19 00:00:00, Myles Sembi,2546747,2932189,0,0
2755,tt1458730,The Gentle Art of Making Friends,, Máté Haumann,38322743,41122904,0,0
4572,tt1532503,Beginners,2011-06-09 00:00:00, Mélanie Laurent,5790894,6689099,0,0
6153,tt2494384,Aloft,2015-01-23 00:00:00, Mélanie Laurent,53086,57681,53086,6193.450215
6125,tt3707106,By the Sea,2015-12-09 00:00:00, Mélanie Laurent,538460,585086,591546,155000.3602
3781,tt5208252,Operation Finale,2018-08-29 00:00:00, Mélanie Laurent,17612099,17708762,18203645,4682878.12
218,tt1668200,Elle s'appelait Sarah,2011-07-22 00:00:00, Mélusine Mayance,7691700,8884733,0,0
6192,tt1846800,Trash,2010-10-30 00:00:00, Nacho Bruno,17484,18998,0,0
5861,tt11850870,The Interview,2021-06-01 00:00:00, Nadi Lee,6105175,6756700,0,0
5039,tt1907668,Flight,2012-11-02 00:00:00, Nadine Velazquez,93772375,107878007,0,0
3274,tt3253232,The Bounce Back,2016-12-09 00:00:00, Nadine Velazquez,321910,340889,321910,45753.34708
3276,tt3253232,The Bounce Back,2016-12-09 00:00:00, Nadja Alaya,321910,340889,0,0
7348,tt2926068,Manam,2014-05-22 00:00:00, Naga Chaitanya Akkineni,175084580,175084580,0,0
7347,tt2926068,Manam,2014-05-22 00:00:00, Nagarjuna Akkineni,175084580,175084580,0,0
2132,tt5073094,Safe Haven,2016-03-17 00:00:00, Nancy Brame,71399120,80444760,0,0
4956,tt1373405,The Awakening,2010-10-29 00:00:00, Nancy McCrumb,95933,110387,0,0
5903,tt9851050,Sisters,2019-04-04 00:00:00, Nannaphas Loetnamchoetsakun,87044645,93534326,0,0
6919,tt2011351,Potechi,2012-05-07 00:00:00, Nao Ohmori,18600152,18994139,0,0
3354,tt3717490,Power Rangers,2017-03-24 00:00:00, Naomi Scott,85364450,87172615,0,0
888,tt6139732,Aladdin,2019-05-24 00:00:00, Naomi Scott,355559216,355559216,355559216,145637054.9
3997,tt5033998,Charlie's Angels,2019-11-15 00:00:00, Naomi Scott,17801306,17801306,373360522,104600551
4291,tt1182350,You Will Meet a Tall Dark Stranger,2010-10-22 00:00:00, Naomi Watts,3247816,3770476,0,0
1571,tt1462041,Dream House,2011-09-30 00:00:00, Naomi Watts,21302340,24606490,21302340,2113681.396
4769,tt1616195,J. Edgar,2011-11-11 00:00:00, Naomi Watts,37306030,43089611,58608370,4853666.563
2481,tt2170593,St. Vincent,2014-10-24 00:00:00, Naomi Watts,44137712,49463286,102746082,5832238.372
6029,tt1791682,While We're Young,2015-04-17 00:00:00, Naomi Watts,7582065,8238632,110328147,2950875.394
1726,tt1074638,Skyfall,2012-11-09 00:00:00, Naomie Harris,304360277,350061913,0,0
2260,tt2304771,Mandela: Long Walk to Freedom,2013-12-25 00:00:00, Naomie Harris,8323085,9370579,8323085,1257697.823
6378,tt4975722,Moonlight,2016-11-18 00:00:00, Naomie Harris,27854931,28921308,36178016,5063196.994
3635,tt2231461,Rampage,2018-04-13 00:00:00, Naomie Harris,101028233,101582724,137206249,34945735.39
7533,tt1951077,Anna,, Naomie Harris,7743794,7743794,144950043,21857039.05
