,Unnamed: 0,Released,ReleasedWorldwide,Title,TheatricalDistributor,Genre,Source,ProductionMethod,CreativeType,ProductionBudget,Opening WeekendTheaters,MaximumTheaters,TheatricalEngagements,Opening WeekendRevenue,DomesticBox Office,Infl. Adj. Dom.Box Office,InternationalBox Office,WorldwideBox Office,TitleLower,tconst,titleType,primaryTitle,originalTitle,startYear,endYear,runtimeMinutes,primaryTitleLower
1527,1592,2010,2010,Stone,Overture Films,Drama,Original Screenplay,Live Action,Contemporary Fiction,22000000.0,6.0,125.0,690.0,75766.0,1810078.0,2101432.0,2254942.0,4065020.0,stone,tt1423995,movie,Stone,Stone,2010.0,\N,105,stone
1528,1593,2010,2010,Stone,Overture Films,Drama,Original Screenplay,Live Action,Contemporary Fiction,22000000.0,6.0,125.0,690.0,75766.0,1810078.0,2101432.0,2254942.0,4065020.0,stone,tt2156825,movie,Stone,Kamen,2012.0,\N,90,stone
1529,1594,2010,2010,Stone,Overture Films,Drama,Original Screenplay,Live Action,Contemporary Fiction,22000000.0,6.0,125.0,690.0,75766.0,1810078.0,2101432.0,2254942.0,4065020.0,stone,tt2355884,movie,Stone,Stone,2012.0,\N,114,stone
1530,1595,2010,2010,Somewhere,Focus Features,Drama,Original Screenplay,Live Action,Contemporary Fiction,7000000.0,7.0,83.0,362.0,119086.0,1785645.0,2065131.0,15237476.0,17023121.0,somewhere,tt1421051,movie,Somewhere,Somewhere,2010.0,\N,97,somewhere
1531,1596,2010,2010,The Joneses,Roadside Attractions,,,,,10000000.0,193.0,217.0,720.0,507082.0,1475746.0,1713286.0,2065819.0,3541565.0,the joneses,tt1152830,movie,The Joneses,The Joneses,2011.0,\N,117,the joneses
1532,1597,2010,2010,The Joneses,Roadside Attractions,,,,,10000000.0,193.0,217.0,720.0,507082.0,1475746.0,1713286.0,2065819.0,3541565.0,the joneses,tt4360484,movie,The Joneses,The Joneses,2016.0,\N,80,the joneses
1533,1598,2010,2010,Nowhere Boy,Weinstein Co.,Drama,Based on Real Life Events,Live Action,Dramatization,1900000.0,4.0,215.0,996.0,52749.0,1445366.0,1678011.0,6339863.0,7785229.0,nowhere boy,,,,,,,,
1534,1599,2010,2010,Mother and Child,Sony Pictures Classics,Drama,Original Screenplay,Live Action,Contemporary Fiction,7000000.0,4.0,119.0,636.0,43040.0,1110509.0,1289252.0,5426670.0,6537179.0,mother and child,,,,,,,,
1535,1600,2010,2010,Made in Dagenham,Sony Pictures Classics,Drama,Based on Real Life Events,Live Action,Dramatization,8000000.0,3.0,89.0,585.0,37563.0,1095369.0,1268147.0,14548827.0,15644196.0,made in dagenham,tt1371155,movie,Made in Dagenham,Made in Dagenham,2010.0,\N,113,made in dagenham
1536,1601,2010,2010,Buried,Lionsgate,Thriller/Suspense,Original Screenplay,Live Action,Contemporary Fiction,1987650.0,11.0,107.0,480.0,100268.0,1044143.0,1212207.0,20226147.0,21270290.0,buried,tt1462758,movie,Buried,Buried,2010.0,\N,95,buried
1537,1602,2010,2010,Buried,Lionsgate,Thriller/Suspense,Original Screenplay,Live Action,Contemporary Fiction,1987650.0,11.0,107.0,480.0,100268.0,1044143.0,1212207.0,20226147.0,21270290.0,buried,tt3568352,movie,Buried,Buried,2014.0,\N,88,buried
1538,1603,2010,2010,Buried,Lionsgate,Thriller/Suspense,Original Screenplay,Live Action,Contemporary Fiction,1987650.0,11.0,107.0,480.0,100268.0,1044143.0,1212207.0,20226147.0,21270290.0,buried,tt4540326,movie,Buried,Buried,2011.0,\N,95,buried
1539,1604,2010,2010,Animal Kingdom,Sony Pictures Classics,Drama,Original Screenplay,Live Action,Contemporary Fiction,4200000.0,7.0,61.0,475.0,61968.0,1044039.0,1211923.0,7034644.0,8078683.0,animal kingdom,tt1313092,movie,Animal Kingdom,Animal Kingdom,2010.0,\N,113,animal kingdom
1540,1605,2010,2010,Animal Kingdom,Sony Pictures Classics,Drama,Original Screenplay,Live Action,Contemporary Fiction,4200000.0,7.0,61.0,475.0,61968.0,1044039.0,1211923.0,7034644.0,8078683.0,animal kingdom,tt7016298,movie,Animal Kingdom,Animal Kingdom,2017.0,\N,121,animal kingdom
1541,1606,2010,2010,Middle Men,Paramount Vantage,Comedy,Original Screenplay,Live Action,Historical Fiction,20000000.0,252.0,252.0,520.0,325641.0,754301.0,875714.0,0.0,754301.0,middle men,tt1664697,movie,Middle Men,Middle Men,2010.0,\N,82,middle men
1542,1607,2010,2010,The Virginity Hit,Sony Pictures,Comedy,Original Screenplay,Live Action,Contemporary Fiction,2000000.0,700.0,700.0,1134.0,301885.0,636706.0,739194.0,0.0,636706.0,the virginity hit,tt1695994,movie,The Virginity Hit,The Virginity Hit,2010.0,\N,86,the virginity hit
1543,1608,2010,2010,All Good Things,Magnolia Pictures,Drama,Original Screenplay,Live Action,Contemporary Fiction,20000000.0,2.0,35.0,268.0,37172.0,582024.0,674185.0,291593.0,873617.0,all good things,tt1175709,movie,All Good Things,All Good Things,2010.0,\N,101,all good things
1544,1609,2010,2010,All Good Things,Magnolia Pictures,Drama,Original Screenplay,Live Action,Contemporary Fiction,20000000.0,2.0,35.0,268.0,37172.0,582024.0,674185.0,291593.0,873617.0,all good things,tt7449274,movie,All Good Things,All Good Things,2019.0,\N,101,all good things
1545,1610,2010,2010,The Extra Man,Magnolia Pictures,Comedy,Based on Fiction Book/Short Story,Live Action,Contemporary Fiction,7000000.0,2.0,33.0,196.0,18861.0,453377.0,526352.0,38731.0,492108.0,the extra man,tt1361313,movie,The Extra Man,The Extra Man,2010.0,\N,108,the extra man
1546,1611,2010,2010,The Square,Apparition,Thriller/Suspense,Original Screenplay,Live Action,Contemporary Fiction,1900000.0,2.0,24.0,180.0,17092.0,406216.0,471593.0,334716.0,740932.0,the square,tt2486682,movie,The Square,Al midan,2013.0,\N,108,the square
1547,1612,2010,2010,The Square,Apparition,Thriller/Suspense,Original Screenplay,Live Action,Contemporary Fiction,1900000.0,2.0,24.0,180.0,17092.0,406216.0,471593.0,334716.0,740932.0,the square,tt3753108,movie,The Square,A tér,2013.0,\N,52,the square
1548,1613,2010,2010,The Square,Apparition,Thriller/Suspense,Original Screenplay,Live Action,Contemporary Fiction,1900000.0,2.0,24.0,180.0,17092.0,406216.0,471593.0,334716.0,740932.0,the square,tt4995790,movie,The Square,The Square,2017.0,\N,151,the square
1549,1614,2010,2010,The Square,Apparition,Thriller/Suspense,Original Screenplay,Live Action,Contemporary Fiction,1900000.0,2.0,24.0,180.0,17092.0,406216.0,471593.0,334716.0,740932.0,the square,tt5511124,movie,The Square,The Square,2016.0,\N,75,the square
1550,1615,2010,2010,Four Lions,Drafthouse Films,Black Comedy,Original Screenplay,Live Action,Contemporary Fiction,3750000.0,8.0,18.0,162.0,41512.0,310007.0,359493.0,8297686.0,8607693.0,four lions,tt1341167,movie,Four Lions,Four Lions,2010.0,\N,97,four lions
1551,1616,2010,2010,Life During Wartime,IFC Films,Black Comedy,,Live Action,,4500000.0,1.0,20.0,112.0,30507.0,281447.0,326746.0,0.0,281447.0,life during wartime,tt4074762,movie,Life During Wartime,Life During Wartime,2014.0,\N,50,life during wartime
1552,1617,2010,2010,Monsters,Magnet Pictures,Drama,Original Screenplay,Live Action,Science Fiction,500000.0,3.0,25.0,108.0,20508.0,237301.0,275496.0,5402429.0,5639730.0,monsters,tt12374424,movie,Monsters,Monsters,2023.0,\N,\N,monsters
1553,1618,2010,2010,Monsters,Magnet Pictures,Drama,Original Screenplay,Live Action,Science Fiction,500000.0,3.0,25.0,108.0,20508.0,237301.0,275496.0,5402429.0,5639730.0,monsters,tt1470827,movie,Monsters,Monsters,2010.0,\N,94,monsters
1554,1619,2010,2010,Monsters,Magnet Pictures,Drama,Original Screenplay,Live Action,Science Fiction,500000.0,3.0,25.0,108.0,20508.0,237301.0,275496.0,5402429.0,5639730.0,monsters,tt2620288,movie,Monsters,Monsters,2013.0,\N,45,monsters
1555,1620,2010,2010,Monsters,Magnet Pictures,Drama,Original Screenplay,Live Action,Science Fiction,500000.0,3.0,25.0,108.0,20508.0,237301.0,275496.0,5402429.0,5639730.0,monsters,tt5253186,movie,Monsters,Yi zhong,2015.0,\N,87,monsters
1556,1621,2010,2010,Monsters,Magnet Pictures,Drama,Original Screenplay,Live Action,Science Fiction,500000.0,3.0,25.0,108.0,20508.0,237301.0,275496.0,5402429.0,5639730.0,monsters,tt6449400,movie,Monsters,Monsters,2015.0,\N,\N,monsters
1557,1622,2010,2010,Monsters,Magnet Pictures,Drama,Original Screenplay,Live Action,Science Fiction,500000.0,3.0,25.0,108.0,20508.0,237301.0,275496.0,5402429.0,5639730.0,monsters,tt8254042,movie,Monsters,Monsters,2018.0,\N,97,monsters
1558,1623,2010,2010,The Killer Inside Me,IFC Films,Drama,,Live Action,,13000000.0,1.0,17.0,81.0,11083.0,217277.0,252248.0,5236092.0,5453369.0,the killer inside me,tt0954947,movie,The Killer Inside Me,The Killer Inside Me,2010.0,\N,109,the killer inside me
1559,1624,2010,2010,Chain Letter,New Films Cinema,Horror,Original Screenplay,Live Action,Contemporary Fiction,3000000.0,406.0,406.0,406.0,138788.0,205842.0,238966.0,816611.0,1022453.0,chain letter,tt1148200,movie,Chain Letter,Chain Letter,2010.0,\N,88,chain letter
1560,1625,2010,2010,San qiang pai an jing qi,Sony Pictures Classics,Drama,Remake,Live Action,Contemporary Fiction,12000000.0,5.0,43.0,174.0,27330.0,190946.0,221681.0,120000.0,310946.0,san qiang pai an jing qi,,,,,,,,
1561,1626,2010,2010,The Disappearance of Alice Creed,Anchor Bay Entertainment,Thriller/Suspense,Original Screenplay,Live Action,Contemporary Fiction,1500000.0,10.0,12.0,61.0,40258.0,166980.0,193853.0,1438159.0,1605139.0,the disappearance of alice creed,,,,,,,,
1562,1627,2010,2010,Welcome to the Rileys,Samuel Goldwyn Films,Drama,Original Screenplay,Live Action,Contemporary Fiction,10000000.0,10.0,11.0,52.0,42145.0,152857.0,177457.0,203062.0,355919.0,welcome to the rileys,tt1183923,movie,Welcome to the Rileys,Welcome to the Rileys,2010.0,\N,110,welcome to the rileys
1563,1628,2010,2010,Love Ranch,,Drama,Based on Real Life Events,Live Action,Dramatization,25000000.0,11.0,11.0,32.0,44220.0,137885.0,160071.0,8264.0,146149.0,love ranch,tt1125929,movie,Love Ranch,Love Ranch,2010.0,\N,117,love ranch
1564,1629,2010,2010,The Eclipse,Magnolia Pictures,,,,,3000000.0,6.0,12.0,90.0,13207.0,133411.0,154877.0,0.0,133411.0,the eclipse,,,,,,,,
1565,1630,2010,2010,Tau ming chong,,Action,Remake,Live Action,Historical Fiction,4000000.0,3.0,12.0,50.0,10073.0,129078.0,149848.0,38770714.0,38899792.0,tau ming chong,,,,,,,,
1566,1631,2010,2010,Joheunnom nabbeunnom isanghannom,,Action,Original Screenplay,Live Action,Historical Fiction,10000000.0,1.0,15.0,79.0,4775.0,128486.0,149161.0,42098171.0,42226657.0,joheunnom nabbeunnom isanghannom,,,,,,,,
1567,1632,2010,2010,Centurion,Magnolia Pictures,Action,Original Screenplay,Live Action,Historical Fiction,15000000.0,12.0,19.0,44.0,42826.0,123570.0,143455.0,7761478.0,7885048.0,centurion,tt1020558,movie,Centurion,Centurion,2010.0,\N,97,centurion
1568,1633,2010,2010,The Greatest,Paladin,Drama,,Live Action,,6000000.0,8.0,19.0,39.0,33616.0,115862.0,134505.0,1934.0,117796.0,the greatest,,,,,,,,
1569,1634,2010,2010,After.Life,Anchor Bay Entertainment,Horror,Original Screenplay,Live Action,Contemporary Fiction,4500000.0,41.0,41.0,62.0,59946.0,108596.0,126069.0,2373329.0,2481925.0,after.life,,,,,,,,
1570,1635,2010,2010,Saint John of Las Vegas,IndieVest Pictures,Comedy,Original Screenplay,Live Action,Contemporary Fiction,2000000.0,2.0,14.0,34.0,21666.0,102645.0,119162.0,0.0,102645.0,saint john of las vegas,,,,,,,,
1571,1636,2010,2010,George A. Romero's Survival of the Dead,Magnolia Pictures,Horror,,Live Action,,4200000.0,20.0,20.0,61.0,43757.0,101740.0,118109.0,0.0,101740.0,george a. romero's survival of the dead,,,,,,,,
1572,1637,2010,2010,The Good Guy,Roadside Attractions,Romantic Comedy,Original Screenplay,Live Action,Contemporary Fiction,10000000.0,9.0,9.0,29.0,34712.0,100688.0,116891.0,5772.0,106460.0,the good guy,,,,,,,,
1573,1638,2010,2010,I Spit on Your Grave,Anchor Bay Entertainment,Horror,Remake,Live Action,Contemporary Fiction,1750000.0,12.0,12.0,38.0,32440.0,93051.0,108024.0,1185420.0,1278471.0,i spit on your grave,tt1242432,movie,I Spit on Your Grave,I Spit on Your Grave,2010.0,\N,108,i spit on your grave
1574,1639,2010,2010,Leaves of Grass,Telepathic Studios,Black Comedy,Original Screenplay,Live Action,Contemporary Fiction,9000000.0,0.0,6.0,18.0,0.0,70066.0,81341.0,15461.0,85527.0,leaves of grass,,,,,,,,
1575,1640,2010,2010,Ca$h,Roadside Attractions,Thriller/Suspense,Original Screenplay,Live Action,Contemporary Fiction,7000000.0,27.0,43.0,76.0,16469.0,46488.0,53971.0,0.0,46488.0,ca$h,tt1106860,movie,Ca$h,Ca$h,2010.0,\N,108,ca$h
1576,1641,2010,2010,Defendor,,Drama,,,,3750000.0,0.0,4.0,4.0,0.0,44462.0,51617.0,0.0,44462.0,defendor,,,,,,,,
1577,1642,2010,2010,[Rec] 2,Magnolia Pictures,,,,,5600000.0,5.0,7.0,22.0,8191.0,27766.0,32234.0,18500000.0,18527766.0,[rec] 2,,,,,,,,
1578,1643,2010,2010,The Good Heart,Magnolia Pictures,Drama,Original Screenplay,Live Action,Contemporary Fiction,3800000.0,5.0,6.0,19.0,5955.0,20930.0,24292.0,320000.0,340930.0,the good heart,,,,,,,,
1579,1644,2010,2010,Don McKay,,,,,,6000000.0,7.0,7.0,8.0,8919.0,13722.0,15929.0,0.0,13722.0,don mckay,,,,,,,,
1580,1645,2010,2010,Jerusalema,Anchor Bay Entertainment,Action,Original Screenplay,Live Action,Historical Fiction,2000000.0,4.0,4.0,4.0,4958.0,7294.0,8464.0,3385.0,10679.0,jerusalema,,,,,,,,
1581,1646,2010,2010,The Oxford Murders,Magnolia Pictures,Thriller/Suspense,Based on Fiction Book/Short Story,Live Action,Contemporary Fiction,10000000.0,1.0,2.0,3.0,1191.0,4803.0,5569.0,17699328.0,17704131.0,the oxford murders,,,,,,,,
1582,1647,2010,2010,Shutter Island,Paramount Pictures,Thriller/Suspense,Based on Fiction Book/Short Story,Live Action,Historical Fiction,80000000.0,2991.0,3356.0,21948.0,41062440.0,128012934.0,148618307.0,171448848.0,299461782.0,shutter island,tt1130884,movie,Shutter Island,Shutter Island,2010.0,\N,138,shutter island
1583,1648,2010,2010,The Expendables,Lionsgate,Action,Original Screenplay,Live Action,Contemporary Fiction,82000000.0,3270.0,3398.0,20041.0,34825135.0,103068524.0,119658765.0,165199650.0,268268174.0,the expendables,tt1320253,movie,The Expendables,The Expendables,2010.0,\N,103,the expendables
1584,1649,2010,2010,Due Date,Warner Bros.,Comedy,Original Screenplay,Live Action,Contemporary Fiction,65000000.0,3355.0,3365.0,19769.0,32689406.0,100539043.0,116714476.0,111200000.0,211739043.0,due date,tt1231583,movie,Due Date,Due Date,2010.0,\N,95,due date
1585,1650,2010,2010,Sex and the City 2,Warner Bros.,Comedy,Based on TV,Live Action,Contemporary Fiction,95000000.0,3445.0,3445.0,13221.0,31001870.0,95347692.0,110695165.0,199333086.0,294680778.0,sex and the city 2,tt1261945,movie,Sex and the City 2,Sex and the City 2,2010.0,\N,146,sex and the city 2
1586,1651,2010,2010,The Book of Eli,Warner Bros.,Action,Original Screenplay,Live Action,Science Fiction,80000000.0,3111.0,3111.0,18124.0,32789494.0,94835059.0,110100021.0,63915758.0,158750817.0,the book of eli,tt1037705,movie,The Book of Eli,The Book of Eli,2010.0,\N,118,the book of eli
1587,1652,2010,2010,The Town,Warner Bros.,Thriller/Suspense,Based on Fiction Book/Short Story,Live Action,Contemporary Fiction,37000000.0,2861.0,2935.0,19795.0,23808032.0,92186262.0,107024790.0,60380619.0,152566881.0,the town,tt0840361,movie,The Town,The Town,2010.0,\N,125,the town
1588,1653,2010,2010,The Town,Warner Bros.,Thriller/Suspense,Based on Fiction Book/Short Story,Live Action,Contemporary Fiction,37000000.0,2861.0,2935.0,19795.0,23808032.0,92186262.0,107024790.0,60380619.0,152566881.0,the town,tt6259458,movie,The Town,The Town,2012.0,\N,101,the town
1589,1654,2010,2010,A Nightmare on Elm Street,Warner Bros.,Horror,Remake,Live Action,Contemporary Fiction,35000000.0,3332.0,3332.0,13737.0,32902299.0,63075011.0,73227770.0,54654610.0,117729621.0,a nightmare on elm street,tt1179056,movie,A Nightmare on Elm Street,A Nightmare on Elm Street,2010.0,\N,95,a nightmare on elm street
1590,1655,2010,2010,The Wolfman,Universal,Horror,Remake,Live Action,Historical Fiction,150000000.0,3222.0,3223.0,12248.0,31479235.0,62189884.0,72200173.0,80444474.0,142634358.0,the wolfman,tt0780653,movie,The Wolfman,The Wolfman,2010.0,\N,103,the wolfman
1591,1656,2010,2010,Get Him to the Greek,Universal,Comedy,Spin-Off,Live Action,Contemporary Fiction,40000000.0,2697.0,2702.0,12279.0,17570955.0,61153526.0,70996998.0,31841401.0,92994927.0,get him to the greek,tt1226229,movie,Get Him to the Greek,Get Him to the Greek,2010.0,\N,109,get him to the greek
1592,1657,2010,2010,Resident Evil: Afterlife,Sony Pictures,Horror,Based on Game,Live Action,Science Fiction,57500000.0,3203.0,3209.0,12764.0,26650264.0,60128566.0,69807050.0,235745624.0,295874190.0,resident evil: afterlife,tt1220634,movie,Resident Evil: Afterlife,Resident Evil: Afterlife,2010.0,\N,96,resident evil: afterlife
1593,1658,2010,2010,Predators,20th Century Fox,Action,Original Screenplay,Live Action,Science Fiction,40000000.0,2669.0,2669.0,9641.0,24760882.0,52000688.0,60370885.0,75233701.0,127234389.0,predators,tt1424381,movie,Predators,Predators,2010.0,\N,107,predators
1594,1659,2010,2010,Predators,20th Century Fox,Action,Original Screenplay,Live Action,Science Fiction,40000000.0,2669.0,2669.0,9641.0,24760882.0,52000688.0,60370885.0,75233701.0,127234389.0,predators,tt14332642,movie,Predators,Khishchniki,2020.0,\N,88,predators
1595,1660,2010,2010,Hot Tub Time Machine,MGM,Comedy,Original Screenplay,Live Action,Science Fiction,36000000.0,2754.0,2771.0,15448.0,14020502.0,50269859.0,58361456.0,15697891.0,65967750.0,hot tub time machine,tt1231587,movie,Hot Tub Time Machine,Hot Tub Time Machine,2010.0,\N,101,hot tub time machine
1596,1661,2010,2010,Cop Out,Warner Bros.,Comedy,Original Screenplay,Live Action,Contemporary Fiction,37000000.0,3150.0,3150.0,12495.0,18211126.0,44875481.0,52098782.0,11034429.0,55909910.0,cop out,tt1385867,movie,Cop Out,Cop Out,2010.0,\N,107,cop out
1597,1662,2010,2010,Edge of Darkness,Warner Bros.,Thriller/Suspense,Based on TV,Live Action,Contemporary Fiction,60000000.0,3066.0,3066.0,13134.0,17214384.0,43313890.0,50285835.0,39498566.0,82812456.0,edge of darkness,tt1226273,movie,Edge of Darkness,Edge of Darkness,2010.0,\N,117,edge of darkness
1598,1663,2010,2010,Green Zone,Universal,Drama,Based on Factual Book/Article,Live Action,Historical Fiction,100000000.0,3003.0,3004.0,11106.0,14309295.0,35497337.0,41211106.0,62025683.0,97523020.0,green zone,tt0947810,movie,Green Zone,Green Zone,2010.0,\N,115,green zone
1599,1665,2010,2010,From Paris With Love,Lionsgate,Thriller/Suspense,Original Screenplay,Live Action,Contemporary Fiction,52000000.0,2722.0,2722.0,9434.0,8158860.0,24077427.0,27953004.0,29061741.0,53139168.0,from paris with love,tt1179034,movie,From Paris with Love,From Paris with Love,2010.0,\N,92,from paris with love
1600,1666,2010,2010,Going the Distance,Warner Bros.,Romantic Comedy,Original Screenplay,Live Action,Contemporary Fiction,32000000.0,3030.0,3030.0,8917.0,6884964.0,17804299.0,20670135.0,25799691.0,43603990.0,going the distance,tt1322312,movie,Going the Distance,Going the Distance,2010.0,\N,103,going the distance
1601,1667,2010,2010,Going the Distance,Warner Bros.,Romantic Comedy,Original Screenplay,Live Action,Contemporary Fiction,32000000.0,3030.0,3030.0,8917.0,6884964.0,17804299.0,20670135.0,25799691.0,43603990.0,going the distance,tt5127484,movie,Going the Distance,Going the Distance,2015.0,\N,65,going the distance
1602,1668,2010,2010,Going the Distance,Warner Bros.,Romantic Comedy,Original Screenplay,Live Action,Contemporary Fiction,32000000.0,3030.0,3030.0,8917.0,6884964.0,17804299.0,20670135.0,25799691.0,43603990.0,going the distance,tt6135412,movie,Going the Distance,Kazoku e,2016.0,\N,117,going the distance
1603,1669,2010,2010,Repo Men,Universal,Action,Based on Fiction Book/Short Story,Live Action,Science Fiction,32000000.0,2521.0,2521.0,6314.0,6126170.0,13942007.0,16186160.0,4253231.0,18195238.0,repo men,tt1053424,movie,Repo Men,Repo Men,2010.0,\N,111,repo men
1604,1670,2010,2010,The Warrior's Way,Relativity,Western,Original Screenplay,Live Action,Historical Fiction,42000000.0,1622.0,1622.0,3699.0,3048665.0,5666340.0,6577833.0,2847985.0,8514325.0,the warrior's way,tt1032751,movie,The Warrior's Way,The Warrior's Way,2010.0,\N,100,the warrior's way
1605,1671,2010,2010,Micmacs,Sony Pictures Classics,Comedy,Original Screenplay,Live Action,Contemporary Fiction,42000000.0,4.0,52.0,575.0,42751.0,1259693.0,1462449.0,17561883.0,18821576.0,micmacs,,,,,,,,
