,tconst,title,released,nconst,primaryName,boxoffice,inf_adj_boxoffice,cr,wicar
36405,tt2837574,The Old Man & the Gun,10-19-2018,nm0000602,Robert Redford,"$11,277,120",11990961.7,1185121949,406499183.4
36403,tt9248032,Buttons,11-19-2019,nm0000602,Robert Redford,"$151,983",158396.6826,1196399069,586585326.2
36428,tt0104266,Final Embrace,12-30-1899,nm0750852,Robert Rusler,0,0,0,0
36422,tt0089686,A Nightmare on Elm Street Part 2: Freddy's Revenge,11-01-1985,nm0750852,Robert Rusler,"$29,999,213",52786615.19,0,0
36425,tt0092147,Vamp,07-18-1986,nm0750852,Robert Rusler,"$4,941,117",8590131.905,29999213,199.9655654
36427,tt0092085,Thrashin',08-29-1986,nm0750852,Robert Rusler,0,0,34940330,146.1836517
36426,tt0104026,Crisis in the Kremlin,08-27-1992,nm0750852,Robert Rusler,0,0,34940330,1125.045697
36423,tt4847546,Blood Feast,02-07-2018,nm0750852,Robert Rusler,"$8,708",9259.2164,34940330,11984533.19
36424,tt10294634,Wildfire,06-12-2020,nm0750852,Robert Rusler,0,0,34949038,24464712.45
36429,tt1535101,Killing Bono,04-01-2011,nm1588066,Robert Sheehan,0,0,0,0
36433,tt1538403,The Mortal Instruments: City of Bones,08-21-2013,nm1588066,Robert Sheehan,"$31,165,421",36426144.06,0,0
36430,tt2962876,The Road Within,06-04-2015,nm1588066,Robert Sheehan,0,0,31165421,4285499.423
36431,tt3203528,Bad Samaritan,05-04-2018,nm1588066,Robert Sheehan,"$3,435,047",3652485.475,31165421,10689739.4
36432,tt1571234,Mortal Engines,12-14-2018,nm1588066,Robert Sheehan,"$15,951,040",16960740.83,34600468,11942541.92
36434,tt2230954,Gone,07-27-2012,nm5125141,Robert Summers,0,0,0,0
36435,tt1931601,Venom,07-15-2011,nm1273864,Roberto 'Sanz' Sanchez,0,0,0,0
36436,tt6439748,Legacy,05-28-2020,nm1273864,Roberto 'Sanz' Sanchez,0,0,0,0
36453,tt0092635,Bellissimo: Immagini del cinema italiano,12-30-1899,nm0000905,Roberto Benigni,0,0,0,0
36445,tt0082880,Il pap'occhio,09-19-1980,nm0000905,Roberto Benigni,0,0,0,0
36438,tt0082752,Il minestrone,05-02-1981,nm0000905,Roberto Benigni,0,0,0,0
36442,tt0085516,"F.F.S.S., cioè: '...che mi hai portato a fare sopra a Posillipo se non mi vuoi più bene?'",12-16-1983,nm0000905,Roberto Benigni,0,0,0,0
36439,tt0173616,L'addio a Enrico Berlinguer,09-08-1984,nm0000905,Roberto Benigni,0,0,0,0
36446,tt0087814,Non ci resta che piangere,12-20-1984,nm0000905,Roberto Benigni,0,0,0,0
36451,tt0090967,Down by Law,09-25-1986,nm0000905,Roberto Benigni,"$1,435,668",2495908.818,0,0
36448,tt0095869,Il piccolo diavolo,10-20-1988,nm0000905,Roberto Benigni,0,0,1435668,19.2958554
36437,tt0098606,La voce della luna,02-01-1990,nm0000905,Roberto Benigni,0,0,1435668,22.65130672
36443,tt0086483,Tu mi turbi,07-18-1990,nm0000905,Roberto Benigni,0,0,1435668,22.65130672
36449,tt0102164,Johnny Stecchino,10-24-1991,nm0000905,Roberto Benigni,"$626,057",1022351.081,1435668,32.3590096
36452,tt0108187,Son of the Pink Panther,08-27-1993,nm0000905,Roberto Benigni,"$2,438,031",3878419.715,2061725,113.0655684
36444,tt0110570,Il mostro,04-19-1996,nm0000905,Roberto Benigni,"$638,645",975530.2375,4499756,796.6141673
36447,tt0118799,La vita è bella,12-20-1997,nm0000905,Roberto Benigni,"$57,563,264",86713300.89,5138401,1048.96208
36441,tt0133385,Astérix & Obélix contre César,07-14-2000,nm0000905,Roberto Benigni,"$1,541,261",2224193.749,62701665,51303.3882
36440,tt0379217,Coffee and Cigarettes,06-11-2004,nm0000905,Roberto Benigni,"$2,198,924",2987678.039,64242926,151037.3589
36450,tt8333746,Pinocchio,12-25-2020,nm0000905,Roberto Benigni,"$1,831,718",1870367.25,66441850,47061422.83
36455,tt0116352,Fox Hunt,12-30-1899,nm0478750,Robia Scott,0,0,0,0
36456,tt0165219,Deirdre's Party,12-30-1899,nm0478750,Robia Scott,0,0,0,0
36454,tt9024106,Unplanned,03-29-2019,nm0478750,Robia Scott,"$19,005,109",19807124.6,0,0
36457,tt2296697,Concussion,12-05-2013,nm0917848,Robin Weigert,"$42,606",49797.8928,0,0
36460,tt3142366,Take Me to the River,01-26-2015,nm0917848,Robin Weigert,"$28,041",31590.9906,42606,5858.67229
36458,tt4572984,Pushing Dead,11-09-2017,nm0917848,Robin Weigert,0,0,70647,17814.69744
36459,tt5622520,New Money,04-16-2019,nm0917848,Robin Weigert,0,0,70647,34617.03
36478,tt0081353,Popeye,12-12-1980,nm0000245,Robin Williams,"$49,823,037",92924946.31,0,0
36491,tt0084917,The World According to Garp,07-23-1982,nm0000245,Robin Williams,"$29,712,172",54162318.34,49823037,84.51929764
36490,tt0086397,The Survivors,06-22-1983,nm0000245,Robin Williams,"$14,000,000",25225200,79535209,135.1131754
36465,tt0087747,Moscow on the Hudson,04-06-1984,nm0000245,Robin Williams,"$25,068,724",44639876.83,93535209,194.4574856
36504,tt0090713,The Best of Times,01-31-1986,nm0000245,Robin Williams,"$7,790,931",13544533.54,118603933,523.4330532
36476,tt0090856,Club Paradise,07-11-1986,nm0000245,Robin Williams,"$12,308,521",21398363.76,126394864,500.6030928
36482,tt0093105,"Good Morning, Vietnam",01-15-1988,nm0000245,Robin Williams,"$123,922,370",210209516.2,138703385,1142.588516
36470,tt0097165,Dead Poets Society,06-09-1989,nm0000245,Robin Williams,"$95,860,116",160584866.3,262625755,3853.49064
36487,tt0099204,Cadillac Man,05-18-1990,nm0000245,Robin Williams,"$27,627,310",45698333.47,358485871,6677.221746
36475,tt0099077,Awakenings,01-11-1991,nm0000245,Robin Williams,"$52,096,475",85073543.68,386113181,9110.045325
36500,tt0101889,The Fisher King,09-27-1991,nm0000245,Robin Williams,"$41,895,491",68415336.8,438209656,10620.23793
36474,tt0102057,Hook,12-11-1991,nm0000245,Robin Williams,"$119,654,823",195396326,480105147,11418.99311
36472,tt0104254,FernGully: The Last Rainforest,04-10-1992,nm0000245,Robin Williams,"$24,650,296",39733812.12,599759970,21750.51081
36496,tt0103639,Aladdin,11-25-1992,nm0000245,Robin Williams,"$217,350,219",350346818,624410266,20591.0971
36486,tt0105629,Toys,12-18-1992,nm0000245,Robin Williams,"$23,278,931",37523308.88,841760485,31386.25945
36493,tt0107614,Mrs. Doubtfire,11-24-1993,nm0000245,Robin Williams,"$219,195,243",348695792.6,865039416,40445.8707
36466,tt0106379,Being Human,05-06-1994,nm0000245,Robin Williams,"$1,519,366",2384948.81,1084234659,79757.40784
36481,tt0113497,Jumanji,12-15-1995,nm0000245,Robin Williams,"$100,499,940",155634207.1,1085754025,102006.202
36467,tt0115685,The Birdcage,03-08-1996,nm0000245,Robin Williams,"$124,060,553",189502494.7,1186253965,166478.6803
36468,tt0116669,Jack,08-09-1996,nm0000245,Robin Williams,"$58,620,973",89543536.26,1310314518,184498.3816
36471,tt0119109,Fathers' Day,05-09-1997,nm0000245,Robin Williams,"$28,598,376",43080593.61,1368935491,268186.5298
36499,tt0119137,Flubber,11-26-1997,nm0000245,Robin Williams,"$92,977,226",140060893.2,1397533867,270515.7802
36469,tt0119217,Good Will Hunting,01-09-1998,nm0000245,Robin Williams,"$138,433,435",205615181,1490511093,420820.425
36461,tt0120889,What Dreams May Come,10-02-1998,nm0000245,Robin Williams,"$55,382,927",82260261.47,1628944528,464208.5145
36495,tt0129290,Patch Adams,12-25-1998,nm0000245,Robin Williams,"$135,026,902",200555457.5,1684327455,468335.3153
36494,tt0120716,Jakob the Liar,09-24-1999,nm0000245,Robin Williams,"$4,956,401",7257162.344,1819354357,736955.4886
36484,tt0182789,Bicentennial Man,12-17-1999,nm0000245,Robin Williams,"$58,223,861",85251377.28,1824310758,714172.4166
36503,tt0266452,Death to Smoochy,03-29-2002,nm0000245,Robin Williams,"$8,364,691",11718095.62,1882534619,2176689.863
36492,tt0278504,Insomnia,05-24-2002,nm0000245,Robin Williams,"$67,355,513",94358338.16,1890899310,2159238.815
36480,tt0265459,One Hour Photo,09-13-2002,nm0000245,Robin Williams,"$31,597,131",44264420.82,1958254823,2262974.385
36483,tt0364343,The Final Cut,10-15-2004,nm0000245,Robin Williams,"$551,281",749025.4947,1989851954,4658470.81
36477,tt0358082,Robots,03-11-2005,nm0000245,Robin Williams,"$128,200,012",171480336.1,1990403235,6615350.414
36502,tt0372334,House of D,04-29-2005,nm0000245,Robin Williams,"$388,532",519700.4032,2118603247,7184572.662
36462,tt0402850,The Big White,12-03-2005,nm0000245,Robin Williams,0,0,2118991779,7042466.578
36501,tt0449089,RV,04-28-2006,nm0000245,Robin Williams,"$71,726,025",94427311.91,2118991779,10060043.81
36464,tt0448075,The Night Listener,08-04-2006,nm0000245,Robin Williams,"$7,836,393",10316611.38,2190717804,10508343.28
36479,tt0483726,Man of the Year,10-13-2006,nm0000245,Robin Williams,"$37,327,390",49141508.94,2198554197,10449546.27
36485,tt0366548,Happy Feet,11-17-2006,nm0000245,Robin Williams,"$198,000,317",260667417.3,2235881587,10671073.62
36463,tt0762114,License to Wed,07-03-2007,nm0000245,Robin Williams,"$43,799,818",56738284.24,2433881904,16932171.37
36497,tt0976238,Old Dogs,11-25-2009,nm0000245,Robin Williams,"$49,492,060",62023449.59,2477681722,34473389.33
36488,tt1402488,Happy Feet Two,11-18-2011,nm0000245,Robin Williams,"$64,006,466",77511830.33,2527173782,71740385.07
36498,tt1839642,The Face of Love,10-25-2013,nm0000245,Robin Williams,"$350,006",409087.0128,2591180248,150154942.2
36489,tt2692250,Night at the Museum: Secret of the Tomb,12-19-2014,nm0000245,Robin Williams,"$113,746,621",130546996.9,2591530254,213428525.6
36473,tt2624412,Boulevard,07-10-2015,nm0000245,Robin Williams,"$126,150",142120.59,2705276875,320249666.5
36511,tt0093779,The Princess Bride,10-09-1987,nm0000705,Robin Wright,"$30,857,814",52995209.76,0,0
36520,tt0100685,State of Grace,09-14-1990,nm0000705,Robin Wright,"$1,911,542",3161881.622,30857814,836.1339466
36525,tt0101707,Denial,09-19-1991,nm0000705,Robin Wright,0,0,32769356,766.7814962
36526,tt0105150,The Playboys,04-22-1992,nm0000705,Robin Wright,"$4,906,900",7909432.11,32769356,1055.14238
36524,tt0105629,Toys,12-18-1992,nm0000705,Robin Wright,"$23,278,931",37523308.88,37676256,1309.81864
36510,tt0109830,Forrest Gump,07-06-1994,nm0000705,Robin Wright,"$330,455,270",518715637.3,60955187,4941.541057
36522,tt0112744,The Crossing Guard,11-16-1995,nm0000705,Robin Wright,"$868,979",1345700.879,391410457,54416.48466
36517,tt0117071,Moll Flanders,06-14-1996,nm0000705,Robin Wright,"$3,486,957",5326326.818,392279436,52671.29585
36531,tt0120112,She's So Lovely,08-29-1997,nm0000705,Robin Wright,"$7,281,450",10968776.28,395766393,76173.80164
36532,tt0119581,Loved,10-31-1997,nm0000705,Robin Wright,0,0,403047843,77922.82458
36530,tt0119336,Hurlyburly,12-25-1998,nm0000705,Robin Wright,"$1,798,862",2671849.729,403047843,110309.1458
36515,tt0139462,Message in a Bottle,02-12-1999,nm0000705,Robin Wright,"$52,880,016",77426919.43,404846705,158629.1394
36527,tt0217869,Unbreakable,11-22-2000,nm0000705,Robin Wright,"$95,011,339",137110863.3,457726721,269371.9383
36514,tt0283139,White Oleander,10-11-2002,nm0000705,Robin Wright,"$16,357,770",22915599.99,552738060,678049.1276
36509,tt0207524,How to Kill Your Neighbor's Dog,03-05-2003,nm0000705,Robin Wright,"$49,894",68843.7412,569095830,937402.2476
36518,tt0314676,The Singing Detective,11-14-2003,nm0000705,Robin Wright,"$337,174",465232.6852,569145724,926835.4942
36519,tt0359423,A Home at the End of the World,10-14-2004,nm0000705,Robin Wright,"$1,029,872",1399287.086,569482898,1325088.896
36506,tt0425600,"Sorry, Haters",03-01-2006,nm0000705,Robin Wright,"$7,129",9385.3285,570512770,2710298.289
36513,tt0443456,Breaking and Entering,11-10-2006,nm0000705,Robin Wright,"$930,469",1224962.439,570519899,2708589.025
36523,tt0442933,Beowulf,11-16-2007,nm0000705,Robin Wright,"$82,280,579",106586262,571450368,3877705.568
36512,tt1134629,The Private Lives of Pippa Lee,07-10-2009,nm0000705,Robin Wright,"$337,356",422774.5392,653730947,9384899.729
36521,tt0968264,The Conspirator,04-15-2011,nm0000705,Robin Wright,"$11,538,204",13972765.04,654068303,18478223.54
36528,tt1210166,Moneyball,09-23-2011,nm0000705,Robin Wright,"$75,605,492",91558250.81,665606507,18870506.7
36508,tt2103267,Adoration,04-03-2013,nm0000705,Robin Wright,"$318,982",372826.1616,741211999,43649041.53
36529,tt1821641,The Congress,07-24-2014,nm0000705,Robin Wright,"$137,815",158170.2755,741530981,61072699.17
36505,tt1972571,A Most Wanted Man,08-01-2014,nm0000705,Robin Wright,"$17,237,855",19783886.18,741668796,61081290.87
36507,tt0451279,Wonder Woman,06-02-2017,nm0000705,Robin Wright,"$412,815,408",447657028.4,758906651,182824789
36516,tt10265034,Land,02-12-2021,nm0000705,Robin Wright,"$2,577,830",2577830,1171722059,1206563679
36533,tt12757372,RED,08-08-2020,nm9787108,Robyn Cusmano,0,0,0,0
36536,tt0092214,Wildcats,02-14-1986,nm0001477,Robyn Lively,"$26,285,544",45697418.24,0,0
36534,tt0094811,Buckeye and Blue,06-01-1987,nm0001477,Robyn Lively,0,0,26285544,247.3005174
36538,tt0098453,Teen Witch,04-28-1989,nm0001477,Robyn Lively,"$27,843",46642.5936,26285544,290.3048223
36539,tt0097647,The Karate Kid Part III,06-30-1989,nm0001477,Robyn Lively,"$38,956,288",65259573.66,26313387,290.819956
36535,tt1462054,Letters to God,04-09-2010,nm0001477,Robyn Lively,"$2,848,578",3509732.954,65269675,1810696.64
36537,tt2119467,A Deadly Obsession,10-18-2012,nm0001477,Robyn Lively,0,0,68118253,2775497.198
36543,tt2354144,Night Run,06-24-2011,nm5213038,Rocco Graziano,0,0,0,0
36542,tt2355884,Stone,02-24-2012,nm5213038,Rocco Graziano,0,0,0,0
36540,tt3068766,Exes,11-02-2013,nm5213038,Rocco Graziano,0,0,0,0
36541,tt3883842,Slade Collins in and Out of Time,09-22-2015,nm5213038,Rocco Graziano,0,0,0,0
36548,tt0113623,I laureati,12-22-1995,nm0660266,Rocco Papaleo,0,0,0,0
36546,tt0115625,Il barbiere di Rio,10-18-1996,nm0660266,Rocco Papaleo,0,0,0,0
36544,tt0119120,Finalmente soli,03-14-1997,nm0660266,Rocco Papaleo,0,0,0,0
36549,tt0122785,Viola bacia tutti,01-23-1998,nm0660266,Rocco Papaleo,0,0,0,0
36547,tt0140332,Del perduto amore,09-18-1998,nm0660266,Rocco Papaleo,0,0,0,0
36545,tt0196194,Voglio stare sotto al letto,04-16-1999,nm0660266,Rocco Papaleo,0,0,0,0
36550,tt8333746,Pinocchio,12-25-2020,nm0660266,Rocco Papaleo,"$1,831,718",1870367.25,0,0
36551,tt3313066,National Theatre Live: Coriolanus,01-30-2014,nm5878360,Rochenda Sandall,0,0,0,0
36552,tt1783264,Elysium,01-13-2010,nm4187044,Rod Carlson,0,0,0,0
36567,tt0228303,First Encounter,12-30-1899,nm0684929,Roddy Piper,0,0,0,0
36564,tt0092684,Body Slam,05-21-1987,nm0684929,Roddy Piper,"$14,926",25633.9124,0,0
36553,tt0093171,Hell Comes to Frogtown,01-01-1988,nm0684929,Roddy Piper,0,0,14926,0.1981756158
36555,tt0096256,They Live,11-04-1988,nm0684929,Roddy Piper,"$13,008,928",22067044.57,14926,0.1153928123
36557,tt0110117,Immortal Combat,05-07-1994,nm0684929,Roddy Piper,0,0,13023854,1451.058452
36560,tt0109195,Back in Action,07-13-1994,nm0684929,Roddy Piper,0,0,13023854,855.8282134
36554,tt0110675,No Contest,03-02-1995,nm0684929,Roddy Piper,0,0,13023854,1222.611733
36556,tt0110215,Jungleground,07-07-1995,nm0684929,Roddy Piper,0,0,13023854,1222.611733
36562,tt0113776,Marked Man,01-21-1997,nm0684929,Roddy Piper,0,0,13023854,2495.125987
36561,tt0161485,Dead Tides,08-19-1997,nm0684929,Roddy Piper,0,0,13023854,2495.125987
36563,tt0147868,The Bad Pack,07-21-1998,nm0684929,Roddy Piper,0,0,13023854,3564.465695
36566,tt0159752,Shepherd,08-28-1998,nm0684929,Roddy Piper,0,0,13023854,3564.465695
36558,tt0114649,Terminal Rush,03-09-1999,nm0684929,Roddy Piper,0,0,13023854,5092.09385
36565,tt0167249,Last to Surrender,05-25-1999,nm0684929,Roddy Piper,0,0,13023854,5092.09385
36559,tt1085448,Lights Out,06-10-2015,nm0684929,Roddy Piper,0,0,13023854,1532243.399
36575,tt0374569,Che: Part Two,01-24-2009,nm0763928,Rodrigo Santoro,"$748,555",938089.126,0,0
36568,tt1045772,I Love You Phillip Morris,01-07-2011,nm0763928,Rodrigo Santoro,"$2,037,459",2467362.849,748555,26498.69595
36576,tt1316616,There Be Dragons,03-25-2011,nm0763928,Rodrigo Santoro,"$1,069,334",1294963.474,2786014,90841.71952
36573,tt1549920,The Last Stand,01-18-2013,nm0763928,Rodrigo Santoro,"$12,050,299",14084389.47,3855348,235260.2302
36569,tt1456606,"Rio, Eu Te Amo",09-11-2014,nm0763928,Rodrigo Santoro,"$31,982",36705.7414,15905647,1477414.522
36578,tt2381941,Focus,02-27-2015,nm0763928,Rodrigo Santoro,"$53,862,963",60682014.12,15937629,1875601.858
36571,tt2006295,The 33,11-13-2015,nm0763928,Rodrigo Santoro,"$12,227,722",13775751.61,69800592,9014224.393
36579,tt2140037,Jane Got a Gun,01-29-2016,nm0763928,Rodrigo Santoro,"$1,513,793",1673498.162,82028314,14046676.07
36570,tt0995868,Pelé: Birth of a Legend,05-13-2016,nm0763928,Rodrigo Santoro,"$57,046",63064.353,83542107,14067763.57
36574,tt2638144,Ben-Hur,08-19-2016,nm0763928,Rodrigo Santoro,"$26,410,477",29196782.32,83599153,14051521.15
36572,tt7550000,Project Power,08-14-2020,nm0763928,Rodrigo Santoro,0,0,110009630,78957154.73
36577,tt3300874,Last Call,11-25-2020,nm0763928,Rodrigo Santoro,"$4,779",4879.8369,110009630,77006741
36580,tt1486190,Tamara Drewe,09-10-2010,nm0019885,Roger Allam,"$560,391",690457.7511,0,0
36581,tt3840898,The Tempest,05-28-2014,nm0019885,Roger Allam,0,0,560391,56862.16477
36583,tt0411545,Justice,05-12-2004,nm0809793,Roger Guenveur Smith,"$39,895",54205.3365,0,0
36582,tt0427370,I Believe in America,07-01-2007,nm0809793,Roger Guenveur Smith,0,0,39895,367.6330989
36584,tt1450328,Mooz-Lum,09-22-2011,nm0809793,Roger Guenveur Smith,"$369,129",447015.219,39895,1126.935006
36585,tt0405422,The 40 Year Old Virgin,08-19-2005,nm0539082,Romany Malco,"$109,449,237",146399299.4,0,0
36586,tt0811138,The Love Guru,06-20-2008,nm0539082,Romany Malco,"$32,235,793",41078071.02,109449237,1418448.324
36588,tt6781982,Night School,09-28-2018,nm0539082,Romany Malco,"$77,339,130",82234696.93,141685030,51630866.65
36587,tt10091530,Holiday Rush,11-28-2019,nm0539082,Romany Malco,0,0,219024160,109720666.2
36590,tt0322589,Honey,12-05-2003,nm0999075,Romeo Miller,"$30,308,417",41819553.78,0,0
36593,tt3262990,Brotherly Love,04-24-2015,nm0999075,Romeo Miller,"$478,595",539185.127,30308417,4920028.682
36594,tt4162910,Frog Kingdom,06-30-2015,nm0999075,Romeo Miller,0,0,30787012,3629189.543
36591,tt5113086,Little Dead Rotting Hood,01-05-2016,nm0999075,Romeo Miller,0,0,30787012,5174373.107
36592,tt3220900,Adolescence,06-23-2018,nm0999075,Romeo Miller,0,0,30787012,10559945.12
36589,tt5662550,Dead Trigger,05-03-2019,nm0999075,Romeo Miller,0,0,30787012,15085635.88
36597,tt0300015,I Capture the Castle,08-08-2003,nm0304801,Romola Garai,"$1,179,035",1626832.493,0,0
36608,tt0338096,Dirty Dancing: Havana Nights,02-27-2004,nm0304801,Romola Garai,"$14,161,590",19241352.33,1179035,3784.50879
36595,tt0241025,Vanity Fair,09-01-2004,nm0304801,Romola Garai,"$16,136,476",21924629.94,15340625,47504.05201
36601,tt0417791,Rory O'Shea Was Here,10-15-2004,nm0304801,Romola Garai,"$23,844",32396.8428,31477101,86690.35411
36605,tt0454776,Amazing Grace,02-23-2007,nm0304801,Romola Garai,"$21,250,683",27528134.76,31500945,213704.6845
36600,tt0783767,Angel,03-14-2007,nm0304801,Romola Garai,0,0,52751628,400348.8386
36604,tt0386741,Renaissance,06-22-2007,nm0304801,Romola Garai,"$70,644",91512.2376,52751628,357773.7124
36609,tt0974613,The Other Man,05-27-2009,nm0304801,Romola Garai,"$149,528",187388.4896,52822272,731417.0806
36603,tt1319694,Glorious 39,11-20-2009,nm0304801,Romola Garai,0,0,52971800,733721.9353
36598,tt1869823,Words of the Blitz,09-08-2010,nm0304801,Romola Garai,0,0,52971800,1047425.568
36599,tt2343549,Having You,06-12-2013,nm0304801,Romola Garai,0,0,52971800,3053718.856
36602,tt1709143,The Last Days on Mars,09-19-2013,nm0304801,Romola Garai,"$24,084",28149.3792,52971800,3053718.856
36596,tt10370380,The Windermere Children,04-05-2020,nm0304801,Romola Garai,0,0,52995884,37099964.57
36606,tt8332802,Amulet,07-24-2020,nm0304801,Romola Garai,0,0,52995884,37097118.8
36607,tt3300874,Last Call,11-25-2020,nm0304801,Romola Garai,"$4,779",4879.8369,52995884,37097118.8
36610,tt7520136,The Conspirator,07-01-2012,nm5401117,Romy McKeever,0,0,0,0
36619,tt0098528,True Love,09-15-1989,nm0253035,Ron Eldard,"$1,354,268",2268669.754,0,0
36613,tt0113613,The Last Supper,04-05-1996,nm0253035,Ron Eldard,"$459,749",702266.5975,1354268,304.2441815
36617,tt0115633,Bastard Out of Carolina,12-15-1996,nm0253035,Ron Eldard,0,0,1814017,275.7954014
